epoch,loss,BinaryAccuracy,MSE,Test_loss,Test_BinaryAccuracy,Test_MSE
39,0.09061674654605936,0.93442625,0.09004985,0.07663033,0.9722222,0.0760556
40,0.08867717207577384,0.93442625,0.088092454,0.07443934,0.9722222,0.07384819
41,0.08675772586806876,0.93442625,0.086158395,0.07267532,0.9722222,0.07206877
42,0.08504501913414626,0.93442625,0.084430955,0.07069335,0.9722222,0.07007224
43,0.08362894132733345,0.93442625,0.082999855,0.06983573,0.9722222,0.069200955
44,0.08244630538659994,0.93442625,0.081806034,0.06723725,0.9722222,0.066589154
45,0.08127479471999113,0.93442625,0.08062029,0.06596911,0.9722222,0.06530899
46,0.07997474239253607,0.93442625,0.079308026,0.06560491,0.9722222,0.064933985
47,0.07912881774293473,0.93442625,0.07845153,0.06476594,0.9722222,0.06408446
48,0.07840455309716893,0.93442625,0.07771809,0.06348977,0.9722222,0.06279832
49,0.07768960465051111,0.93442625,0.07699336,0.062199302,0.9722222,0.061498452
50,0.07687146407475726,0.93442625,0.07616583,0.06173507,0.9722222,0.0610259
51,0.07642287847998201,0.93442625,0.07571122,0.060238726,0.9722222,0.05952088
52,0.0754985161675293,0.93442625,0.07477715,0.060606584,0.9722222,0.059881702
53,0.07520568218524949,0.93442625,0.074478924,0.05951799,0.9722222,0.0587857
54,0.07449781085501929,0.93442625,0.073761106,0.059092946,0.9722222,0.058354214
55,0.07414874090950509,0.93442625,0.073406845,0.05811756,0.9722222,0.057372633
56,0.07363836494747733,0.93442625,0.07289086,0.057969674,0.9722222,0.057219177
57,0.07333106768974026,0.93442625,0.07257893,0.057605334,0.9722222,0.056849547
58,0.0729948497820096,0.93442625,0.07223694,0.05681144,0.9722222,0.05605041
59,0.07268449284716463,0.93442625,0.07192003,0.056344528,0.9722222,0.05557863
60,0.0723880952201234,0.93442625,0.07162162,0.05618333,0.9722222,0.05541295
61,0.0720485819686876,0.93442625,0.07127562,0.05621359,0.9722222,0.05543913
62,0.0716808826479389,0.93442625,0.07090313,0.055680152,0.9722222,0.054901775
63,0.07154495001877428,0.93442625,0.070763595,0.05537088,0.9722222,0.05458887
64,0.07125728361339109,0.93442625,0.07047267,0.055443972,0.9722222,0.054658674
65,0.07106006497013398,0.93442625,0.07027369,0.054612253,0.9722222,0.053823374
66,0.07080020560867718,0.93442625,0.070009604,0.05563055,0.9722222,0.054839578
67,0.07075859518477419,0.93442625,0.0699665,0.05582999,0.9722222,0.055036314
68,0.07066489865843084,0.93442625,0.069870725,0.054900542,0.9722222,0.05410374
69,0.07039817462324119,0.93442625,0.06960057,0.05421963,0.9722222,0.05341971
70,0.07027693823758574,0.93442625,0.06947614,0.05434796,0.9722222,0.05354572
71,0.07012367668393694,0.93442625,0.06932051,0.054520518,0.9722222,0.05371605
72,0.07002653672596532,0.93442625,0.06922257,0.053944513,0.9722222,0.053137515
73,0.06979242903867462,0.93442625,0.06898463,0.05383524,0.9722222,0.0530262
74,0.06971959536131776,0.93442625,0.068909384,0.053842217,0.9722222,0.053031508
75,0.06960496085039417,0.93442625,0.06879336,0.053735834,0.9722222,0.05292351
76,0.06941504789455259,0.93442625,0.068600796,0.05463634,0.9722222,0.053823028
77,0.06933349009687234,0.93442625,0.06851847,0.055287953,0.9722222,0.05447353
78,0.0693995356903274,0.93442625,0.068584085,0.055442117,0.9722222,0.054626163
79,0.06926301873640203,0.93442625,0.068444274,0.05456555,0.9722222,0.05374799
80,0.0693035262835319,0.93442625,0.06848692,0.054144762,0.9722222,0.053325538
81,0.06926289461858448,0.93442625,0.06844372,0.054052602,0.9722222,0.053231806
82,0.06907236664632305,0.93442625,0.06825184,0.053540066,0.9722222,0.052718
83,0.06893394247735621,0.93442625,0.06811206,0.053502552,0.9722222,0.05267956
84,0.068917300689538,0.93442625,0.068093576,0.05344621,0.9722222,0.05262225
85,0.06893579777879794,0.93442625,0.068110846,0.05392603,0.9722222,0.05310119
86,0.06875991856404504,0.93442625,0.06793267,0.05365959,0.9722222,0.052833844
87,0.06867325805188691,0.93442625,0.0678478,0.053009328,0.9722222,0.052182194
88,0.06869075112960867,0.93442625,0.0678649,0.052517273,0.9722222,0.051688816
89,0.06853041902459303,0.93442625,0.06770117,0.05333776,0.9722222,0.052509055
90,0.06852090673246344,0.93442625,0.06769265,0.05302521,0.9722222,0.052195553
91,0.06859141495078802,0.93442625,0.06776267,0.05265382,0.9722222,0.051823076
92,0.06848820749685534,0.93442625,0.06765734,0.05257153,0.9722222,0.051740263
93,0.06833717854861475,0.93442625,0.06750517,0.052314784,0.9722222,0.05148289
94,0.06841954943098005,0.93442625,0.06758667,0.052853085,0.9722222,0.052020904
95,0.06841136150245296,0.93442625,0.06757797,0.052721668,0.9722222,0.051888894
96,0.06839333444100912,0.93442625,0.06756137,0.05268936,0.9722222,0.0518561
97,0.06833687417789316,0.93442625,0.06750331,0.05265105,0.9722222,0.051817365
98,0.06840053128964099,0.93442625,0.06756717,0.052880086,0.9722222,0.052045945
99,0.06850135071416859,0.93442625,0.06766814,0.052658312,0.9722222,0.051823583
