epoch,loss,BinaryAccuracy,MSE,Test_loss,Test_BinaryAccuracy,Test_MSE
76,0.0012608830152349847,1.0,0.0012608832,0.0019197003,1.0,0.0019197003
77,0.001231140372598724,1.0,0.0012311402,0.0018796253,1.0,0.0018796251
78,0.0012055595852284422,1.0,0.0012055597,0.0018444307,1.0,0.0018444308
79,0.0011792948390657624,1.0,0.001179295,0.0018076266,1.0,0.0018076266
80,0.0011568530209197273,1.0,0.0011568529,0.0017706625,1.0,0.0017706625
81,0.001131747776995443,1.0,0.0011317478,0.0017309199,1.0,0.0017309199
82,0.001109335571527481,1.0,0.0011093357,0.0016953392,1.0,0.0016953392
83,0.001089122353850173,1.0,0.0010891223,0.0016625369,1.0,0.0016625369
84,0.0010684262463567598,1.0,0.0010684262,0.0016343718,1.0,0.0016343719
85,0.001046772095217039,1.0,0.0010467721,0.001604325,1.0,0.001604325
86,0.0010290423519871829,1.0,0.0010290423,0.0015723559,1.0,0.0015723559
87,0.0010109075699273812,1.0,0.0010109075,0.0015431439,1.0,0.0015431439
88,0.0009918862713440772,1.0,0.0009918862,0.0015162892,1.0,0.0015162893
89,0.0009748270047918683,1.0,0.000974827,0.0014915406,1.0,0.0014915405
90,0.0009583174128971634,1.0,0.0009583175,0.0014665121,1.0,0.001466512
91,0.0009414758689320391,1.0,0.0009414758,0.0014416904,1.0,0.0014416904
92,0.0009276404821467886,1.0,0.00092764053,0.0014133203,1.0,0.0014133204
93,0.0009105393058440138,1.0,0.00091053935,0.0013879916,1.0,0.0013879916
94,0.0008962897775364259,1.0,0.00089628977,0.0013687054,1.0,0.0013687054
95,0.0008820991441156835,1.0,0.0008820991,0.0013484214,1.0,0.0013484214
96,0.0008683712892947838,1.0,0.0008683712,0.0013278491,1.0,0.0013278491
97,0.0008543798534036239,1.0,0.00085437985,0.0013097535,1.0,0.0013097535
98,0.0008413495107238452,1.0,0.00084134954,0.0012870162,1.0,0.0012870162
99,0.0008296245585135635,1.0,0.0008296246,0.001266816,1.0,0.0012668159
