epoch,loss,BinaryAccuracy,MSE,Test_loss,Test_BinaryAccuracy,Test_MSE
52,0.0022053148001706336,1.0,0.0022053148,0.0025945501,1.0,0.0025945504
53,0.0021119690568679396,1.0,0.002111969,0.002463694,1.0,0.0024636937
54,0.002018568168996888,1.0,0.0020185683,0.0023713282,1.0,0.0023713284
55,0.001935355322818984,1.0,0.0019353552,0.0022927017,1.0,0.002292702
56,0.0018618172517402426,1.0,0.0018618173,0.002190712,1.0,0.002190712
57,0.0018037632991121533,1.0,0.0018037633,0.0021201717,1.0,0.0021201717
58,0.00172630787744899,1.0,0.0017263078,0.0020476272,1.0,0.0020476275
59,0.0016662981176255819,1.0,0.0016662981,0.001980018,1.0,0.001980018
60,0.00161781562047134,1.0,0.0016178156,0.0019133696,1.0,0.0019133697
61,0.001558253645335379,1.0,0.0015582537,0.0018530942,1.0,0.0018530942
62,0.0015146523409331326,1.0,0.0015146524,0.0017879963,1.0,0.0017879963
63,0.0014651742924744373,1.0,0.0014651744,0.0017341553,1.0,0.0017341552
64,0.0014146262740456115,1.0,0.0014146263,0.0016849815,1.0,0.0016849815
65,0.0013795620073591742,1.0,0.0013795618,0.0016381954,1.0,0.0016381952
66,0.0013414877754471758,1.0,0.0013414879,0.0015931039,1.0,0.0015931037
67,0.0013055498424150488,1.0,0.0013055498,0.0015465671,1.0,0.0015465671
68,0.001268777606310323,1.0,0.0012687775,0.0015008657,1.0,0.0015008656
69,0.0012285030864672187,1.0,0.001228503,0.0014644415,1.0,0.0014644417
70,0.0012044939106357667,1.0,0.0012044939,0.0014261871,1.0,0.0014261871
71,0.0011697887636460912,1.0,0.0011697887,0.0013911016,1.0,0.0013911016
72,0.0011417224410893944,1.0,0.0011417225,0.0013602359,1.0,0.0013602359
73,0.001114076523534844,1.0,0.0011140765,0.001328604,1.0,0.001328604
74,0.001091748385635369,1.0,0.0010917486,0.0013016722,1.0,0.0013016722
75,0.0010614905684419415,1.0,0.0010614905,0.0012676602,1.0,0.0012676601
76,0.0010389098113484899,1.0,0.0010389099,0.001240248,1.0,0.001240248
77,0.0010156560048926622,1.0,0.0010156562,0.001211184,1.0,0.001211184
78,0.0009932426391648787,1.0,0.0009932426,0.0011814629,1.0,0.0011814629
79,0.0009767706079668748,1.0,0.0009767707,0.0011580874,1.0,0.0011580873
80,0.0009504429376273252,1.0,0.00095044286,0.0011356659,1.0,0.0011356659
81,0.0009348996151375639,1.0,0.00093489955,0.0011108851,1.0,0.0011108851
82,0.0009109498826814267,1.0,0.0009109498,0.0010896921,1.0,0.0010896921
83,0.0008939560466815772,1.0,0.00089395605,0.0010702035,1.0,0.0010702034
84,0.0008799124558743856,1.0,0.0008799125,0.0010515387,1.0,0.0010515389
85,0.0008605246837867205,1.0,0.0008605246,0.0010316639,1.0,0.0010316639
86,0.0008474263276986996,1.0,0.0008474263,0.0010143229,1.0,0.0010143229
87,0.0008289622772923287,1.0,0.0008289623,0.0009946828,1.0,0.0009946828
88,0.0008164761283243184,1.0,0.00081647624,0.00097500836,1.0,0.00097500836
89,0.0007970903959015713,1.0,0.0007970905,0.00095792883,1.0,0.00095792883
90,0.0007858982010100804,1.0,0.0007858982,0.0009404102,1.0,0.0009404102
91,0.0007756892958080725,1.0,0.0007756893,0.00092473696,1.0,0.00092473696
92,0.0007565738629851052,1.0,0.00075657386,0.0009088105,1.0,0.0009088105
93,0.0007460294034578564,1.0,0.0007460294,0.00089344964,1.0,0.00089344964
94,0.000736545428962392,1.0,0.00073654536,0.0008782067,1.0,0.0008782067
95,0.0007240895221270073,1.0,0.00072408956,0.00086293067,1.0,0.00086293055
96,0.0007118651188006077,1.0,0.0007118651,0.00084910117,1.0,0.0008491011
97,0.0006971407085931039,1.0,0.0006971407,0.00083635736,1.0,0.00083635736
98,0.0006888107737348251,1.0,0.0006888108,0.00082384434,1.0,0.0008238444
99,0.000678929516203318,1.0,0.0006789295,0.00081173674,1.0,0.00081173674
