epoch,loss,BinaryAccuracy,MSE,Test_loss,Test_BinaryAccuracy,Test_MSE
58,0.07149743566625431,0.93442625,0.0707211,0.055295285,0.9722222,0.054516487
59,0.07128715418950944,0.93442625,0.070505545,0.05494406,0.9722222,0.054161683
60,0.07109221065661213,0.93442625,0.07030986,0.05489147,0.9722222,0.05410581
61,0.07084055646460076,0.93442625,0.07005288,0.055009857,0.9722222,0.05422124
62,0.07055498022952529,0.93442625,0.06976356,0.054569013,0.9722222,0.05377754
63,0.07049498816982644,0.93442625,0.06970106,0.054342784,0.9722222,0.05354867
64,0.07027407657339803,0.93442625,0.06947778,0.054476652,0.9722222,0.05368017
65,0.0701457049056399,0.93442625,0.06934858,0.053715184,0.9722222,0.052915994
66,0.06994857068448404,0.93442625,0.069148116,0.054780222,0.9722222,0.05397976
67,0.06995693186954519,0.93442625,0.06915575,0.05502844,0.9722222,0.054226033
68,0.06990964653458996,0.93442625,0.069107085,0.054155156,0.9722222,0.05335035
69,0.06969165420312373,0.93442625,0.06888638,0.05352458,0.9722222,0.052717336
70,0.0696176031535705,0.93442625,0.06880981,0.053695742,0.9722222,0.052886814
71,0.06950653498595366,0.93442625,0.068697,0.053905666,0.9722222,0.053095102
72,0.06944534260413197,0.93442625,0.068635575,0.053367898,0.9722222,0.05255537
73,0.06925090751992385,0.93442625,0.068437874,0.053294733,0.9722222,0.0524807
74,0.06920754194992487,0.93442625,0.06839257,0.053331938,0.9722222,0.05251673
75,0.06912370456657449,0.93442625,0.0683078,0.053251915,0.9722222,0.052435555
76,0.06896701193658909,0.93442625,0.068148956,0.054168675,0.9722222,0.053351764
77,0.06891126138326086,0.93442625,0.06809289,0.05484031,0.9722222,0.0540227
78,0.06900353629340525,0.93442625,0.068185106,0.055012032,0.9722222,0.05419328
79,0.06888772570146401,0.93442625,0.06806634,0.054169558,0.9722222,0.053349562
80,0.06895405852587008,0.93442625,0.06813521,0.053773336,0.9722222,0.052952033
81,0.06893380909974946,0.93442625,0.06811272,0.053699467,0.9722222,0.052876916
82,0.06876404168175869,0.93442625,0.06794189,0.053209085,0.9722222,0.052385572
83,0.06864516675227979,0.93442625,0.06782197,0.053186852,0.9722222,0.05236271
84,0.06864692250717065,0.93442625,0.06782219,0.053146373,0.9722222,0.052321535
85,0.06868196704776072,0.93442625,0.067856275,0.053634085,0.9722222,0.052808616
86,0.06852030137278994,0.93442625,0.06769253,0.05337909,0.9722222,0.052552957
87,0.0684527600733716,0.93442625,0.06762707,0.052755777,0.9722222,0.05192849
88,0.06848454327307275,0.93442625,0.06765863,0.052283537,0.9722222,0.05145515
89,0.0683372508902408,0.93442625,0.06750819,0.05310325,0.9722222,0.0522748
90,0.06834147746873195,0.93442625,0.067513615,0.052806906,0.9722222,0.0519777
91,0.06842285373293963,0.93442625,0.06759467,0.05245216,0.9722222,0.051622055
92,0.06832685339890543,0.93442625,0.06749668,0.0523742,0.9722222,0.05154374
93,0.06818954882853222,0.93442625,0.06735843,0.05212752,0.9722222,0.0512966
94,0.06828144214070234,0.93442625,0.06744961,0.052670665,0.9722222,0.0518396
95,0.06828320368391569,0.93442625,0.06745101,0.05254861,0.9722222,0.0517171
96,0.06827254953687309,0.93442625,0.06744189,0.05252015,0.9722222,0.051688276
97,0.06822661119589551,0.93442625,0.06739451,0.05249202,0.9722222,0.051659852
98,0.06829791271784266,0.93442625,0.06746613,0.052727044,0.9722222,0.051894534
99,0.06840472343209826,0.93442625,0.06757321,0.052517917,0.9722222,0.051684935
