epoch,loss,BinaryAccuracy,Val_loss,Val_BinaryAccuracy
53,0.076386202263415,0.9354839,0.10298688,0.912037
54,0.07486176602312404,0.9354839,0.1010574,0.9166667
55,0.0733557264530433,0.9354839,0.10024703,0.9166667
56,0.07282502970081847,0.9354839,0.09690191,0.9166667
57,0.07186946962552142,0.9354839,0.09577382,0.9166667
58,0.07121627894151432,0.9354839,0.09453659,0.9166667
59,0.07059971704961113,0.9354839,0.09357281,0.9166667
60,0.07009475059890835,0.9354839,0.09327556,0.9166667
61,0.06967383122165464,0.9354839,0.09222337,0.9166667
62,0.06930998845791829,0.9354839,0.091793574,0.9166667
63,0.06899440269992668,0.9354839,0.09115152,0.9166667
64,0.06870128795889187,0.9354839,0.090666786,0.9166667
65,0.0684409682051952,0.9354839,0.090332806,0.9166667
66,0.06821031016330754,0.9354839,0.08986339,0.9166667
67,0.06800551526650485,0.9354839,0.08960926,0.9166667
68,0.06781834984423223,0.9354839,0.08931942,0.9166667
69,0.06764862123581115,0.9354839,0.08904955,0.9166667
70,0.06747764101686907,0.9354839,0.08888888,0.9166667
71,0.06735227178982756,0.9354839,0.08848483,0.9166667
72,0.06721072327818942,0.9354839,0.08837798,0.9166667
73,0.0671091950307775,0.9354839,0.088140875,0.9166667
74,0.06700099298935933,0.9354839,0.08793917,0.9166667
75,0.06689789485722672,0.9354839,0.08775884,0.9166667
76,0.06680022167939118,0.9354839,0.087542295,0.9166667
77,0.06671866988734365,0.9354839,0.08740796,0.9166667
78,0.06663711563616112,0.9354839,0.08728678,0.9166667
79,0.06656157901536168,0.9354839,0.087163314,0.9166667
80,0.06648794854157286,0.9354839,0.08705295,0.9166667
81,0.06642440403557466,0.9354839,0.08689758,0.9166667
82,0.066363239984672,0.9354839,0.08678146,0.9166667
83,0.06630578352139922,0.9354839,0.08669767,0.9166667
84,0.06625004131798791,0.9354839,0.08660493,0.9166667
85,0.06619903536707498,0.9354839,0.08650542,0.9166667
86,0.06615025356258927,0.9354839,0.08640833,0.9166667
87,0.06610472369128412,0.9354839,0.08632747,0.9166667
88,0.06606017674516394,0.9354839,0.086261235,0.9166667
89,0.0660187247278362,0.9354839,0.08619333,0.9166667
90,0.06597965828900404,0.9354839,0.086118326,0.9166667
91,0.06594210049966669,0.9354839,0.08604636,0.9166667
92,0.06590453365221778,0.9354839,0.0859683,0.9166667
93,0.0658721250175488,0.9354839,0.08590347,0.9166667
94,0.06583935922650165,0.9354839,0.08586077,0.9166667
95,0.06580736616095603,0.9354839,0.085816614,0.9166667
96,0.06577943125379655,0.9354839,0.08576077,0.9166667
97,0.06575058841659624,0.9354839,0.08571221,0.9166667
98,0.06572386544760063,0.9354839,0.085658744,0.9166667
99,0.06569798300047695,0.9354839,0.08560871,0.9166667
